Name,Type
Autumn Maple Tree Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeBRecipe
Spring Maple Tree Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeCRecipe
Summer Maple Tree Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeDRecipe
Ramu Pillar Lantern Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ModPathLightARecipe
Orokin Sabotage Bronze Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/OrokinSabotageTrophyBronzeRecipe
Orokin Sabotage Gold Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/OrokinSabotageTrophyGoldRecipe
Orokin Sabotage Silver Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/OrokinSabotageTrophySilverRecipe
(Temp) Paint Bot Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/PaintBotRecipe
Cairn Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/RockStatueStonePileRecipe
Tethra's Doom Bronze Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ShipyardsEventBronzeTrophyRecipe
Tethra's Doom Gold Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ShipyardsEventGoldTrophyRecipe
Tethra's Doom Silver Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ShipyardsEventSilverTrophyRecipe
Sling Stone Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SlingStoneTrophyRecipe
Pruned Bush Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SmallPrunedBushRecipe
Small Topiary Bush Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SmallTopiaryBushRecipe
Spy Drone Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SpyDroneTrophyRecipe
Aru Stone Lantern Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternARecipe
Soru Stone Lantern Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/StoneLanternBRecipe
Survival Event Bronze Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventBronzeTrophyRecipe
Survival Event Gold Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventGoldTrophyRecipe
Survival Event Silver Trophy Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/SurvivalEventSilverTrophyRecipe
Iyoro Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBARecipe
Tetuon Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBBRecipe
Gomeka Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBCRecipe
Sinsino Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBDRecipe
Tenno Banner A Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerARecipe
Tenno Banner B Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerBRecipe
Tenno Banner C Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerCRecipe
Tenno Banner D Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerDRecipe
Tenno Banner E Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerERecipe
Tenno Banner F Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerFRecipe
Tenno Banner G Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerGRecipe
Tenno Banner H Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerHRecipe
Tenno Banner I Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerIRecipe
Tenno Banner J Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerJRecipe
Tenno Banner K Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerKRecipe
Tenno Banner L Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerLRecipe
Tenno Banner M Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerMRecipe
Tenno Banner N Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerNRecipe
Tenno Banner O Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerORecipe
Tenno Banner P Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoBannerPRecipe
Floor Medallion Eight Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionEightLotusRecipe
Floor Medallion Nine Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionNineLotusRecipe
Floor Medallion Three Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionThreeBrainRecipe
Koi Pond Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoKoiPondRecipe
Statue Base Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseRecipe
Statue Base (Small) Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoStatueBaseSmallRecipe
Loot Crate Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoLootCrateARecipe
Shrine Totem A Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoDojoShrineTotemARecipe
Floor Panel B Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoFloorPanelBRecipe
Incense Container Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoIncenseContainerRecipe
Rock Sculpture Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoRockSculptureRecipe
Drum 1 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum1Recipe
Drum 2 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum2Recipe
Drum 3 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum3Recipe
Drum 4 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum4Recipe
Drum 5 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum5Recipe
Drum 6 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum6Recipe
Drum 7 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum7Recipe
Drum 8 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum8Recipe
Trading Post Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TradingPostRecipe
Treasury Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultContributionKioskRecipe
/Lotus/Language/Dojo/Vaulttest Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/VaultTestRecipe
Garden Arch Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenArchRecipe
Wooden Bench Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBenchRecipe
Wooden Bridge Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenBridgeRecipe
Wooden Totem Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenTotemRecipe
Dokomo Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBARecipe
Jakari Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBBRecipe
Katsuen Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBCRecipe
Nishan Bell Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBDRecipe
Miyeti Zen Garden Island Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandCRecipe
Rodoko Zen Garden Island Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandDRecipe
Ligumi Zen Garden Island Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandERecipe
Daru Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenFRecipe
Maho Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenGRecipe
Fumiro Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenHRecipe
Yoshijo Zen Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenJRecipe
弯形接连件 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorElbowARecipe
十字接连件 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorPlusARecipe
Small Hallway Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorSmallARecipe
丁字接连件 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorTJunctionARecipe
升降机 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanElevatorARecipe
Grand Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandHallARecipe
Grandest Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGrandestHallARecipe
Great Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreatHallARecipe
Greater Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreaterHallARecipe
Clan Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanHallARecipe
Obstacle Course Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanObstacleCourseARecipe
反应堆 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanPowerRoomARecipe
Storage Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanStorageARecipe
Target Challenge Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoChallengeRoomA
弯形接连件 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElbowRecipe
升降机 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElevatorRecipe
十字接连件 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorPlusRecipe
Extended Straight Hallway Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightLongRecipe
Straight Hallway Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorStraightRecipe
丁字接连件 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorTJunctionRecipe
决斗房 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoDuelRoomARecipe
Castitas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenA
Temperantia Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenALarge
Industria Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenB
Humilitas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenC
Equinox Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenD
Caritas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenDLarge
Wooden Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenE
Aestas Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenF
Vosen Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenFLarge
Autumn Garden Stone Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenG
Leto Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenGLarge
Stone Sand Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenH
Zen Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenI
Solace Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenILarge
Mosaic Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenJLarge
Junno Water Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenLLarge
Soleto Garden Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenMLarge
Clan Grand Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandHallRecipe
Clan Grandest Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandestHallRecipe
Clan Great Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreatHallRecipe
Clan Greater Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreaterHallRecipe
Clan Hall Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoHallRecipe
Reactor Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoPowerRoomRecipe
电弧熔炉 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorBaseRecipe
粒子加速器 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorCorpusRecipe
Chem Refinery Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorGrineerRecipe
Transmuter Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/FabricatorInfestedRecipe
Observatory Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ObservatoryRecipe
决斗房 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomARecipe
Dueling Room Ii Offers A More Varied Environment For Dueling Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomBRecipe
决斗房 Iii Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/OroDojoRoomCRecipe
Oracle Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabBaseRecipe
能源实验室 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabCorpusRecipe
化学实验室 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabGrineerRecipe
生物实验室 Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabInfestedRecipe
Orokin Lab Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabOrokinRecipe
Tenno Lab Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabTennoRecipe
Shadow Barracks Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier2BarracksRecipe
Storm Barracks Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier3BarracksRecipe
Mountain Barracks Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier4BarracksRecipe
Moon Barracks Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/Tier5BarracksRecipe
Temple Of Honor Blueprint,/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/TrophyRoomRecipe
Djinn,/Lotus/StoreItems/Levels/MiniGames/Sentinel/SpaceInvaders/DefenderPowerSuitI
Bronze Buddha Statue Blueprint,/Lotus/StoreItems/Levels/Relays/ComponentPropRecipes/HubSchemaTestDecoRecipe
十字接连件 Blueprint,/Lotus/StoreItems/Levels/Relays/ComponentRecipes/HubSchemaTestSpawnRecipe
Rail Core Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsExit01Recipe
Data Relay Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid01Recipe
Primary Generator Room Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid02Recipe
Placeholder Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid03Recipe
Secondary Generator Room Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid04Recipe
Rail Docking Station Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsStart01Recipe
Rail Loading Bay Blueprint,/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsStart02Recipe
Specter Transporter,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpSpectreSpawnerRecipe
Fu-Jin Cannon ,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretDecoRecipe
Rai-Jin Cannon ,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretVariantADecoRecipe
Su-Jin,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretVariantBDecoRecipe
Do-Jin,/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretVariantCDecoRecipe
Void Carry,/Lotus/StoreItems/Powersuits/All/CarryAbilityCard
Void Lure,/Lotus/StoreItems/Powersuits/All/LureAbilityCard
Repel,/Lotus/StoreItems/Powersuits/All/RepelAbilityCard
Deja Vu,/Lotus/StoreItems/Powersuits/All/ReturnAbilityCard
隐形,/Lotus/StoreItems/Powersuits/All/TeamInvisibilityAbilityCard
Nova,/Lotus/StoreItems/Powersuits/AntiMatter/Anti
反物质释放,/Lotus/StoreItems/Powersuits/AntiMatter/AntiMatterDropAbilityCard
分子填充,/Lotus/StoreItems/Powersuits/AntiMatter/MolecularPrimeAbilityCard
Nova Prime,/Lotus/StoreItems/Powersuits/AntiMatter/NovaPrime
湮灭流星群,/Lotus/StoreItems/Powersuits/AntiMatter/NullStarAbilityCard
Neutron Star,/Lotus/StoreItems/Powersuits/AntiMatter/NullStarAugmentCard
虫洞,/Lotus/StoreItems/Powersuits/AntiMatter/WormHoleAbilityCard
Thumper,/Lotus/StoreItems/Powersuits/Archwing/DemolitionJetPack/ArtilleryBarrageAbilityCard
Warhead,/Lotus/StoreItems/Powersuits/Archwing/DemolitionJetPack/BigBoyAbilityCard
Elytron,/Lotus/StoreItems/Powersuits/Archwing/DemolitionJetPack/DemolitionJetPack
Core Vent,/Lotus/StoreItems/Powersuits/Archwing/DemolitionJetPack/ExhaustTrailAbilityCard
Bloomer,/Lotus/StoreItems/Powersuits/Archwing/DemolitionJetPack/TnTAbilityCard
Repel,/Lotus/StoreItems/Powersuits/Archwing/StandardJetPack/EMPPushAbilityCard
Energy Shell,/Lotus/StoreItems/Powersuits/Archwing/StandardJetPack/FireShieldAbilityCard
